image_path,class_name,sha256,original_split,leaf_mapping
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/71ec70cc-dfa7-4798-8970-80edfa6435f2___RS_Erly.B 7484.JPG,Tomato___Early_blight,1805a1779641d82bad17211a1ac5cece95e8652ee7bc6658ce98e12ad9c30867,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/d1668361-aac6-41e3-b729-c5e5092326c1___RS_Erly.B 7562.JPG,Tomato___Early_blight,38e059fded009a78ef14a598dfc6e2ed5d9b09bc122db206396c36f2a603b940,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/cef9fa90-aca2-4354-b79e-2486409ac685___RS_Erly.B 7563.JPG,Tomato___Early_blight,e7d7f0122797d2c1a48c0669173d7381c21f499febf8b548c5abd0d4b802a119,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/95f5cf16-3e2d-4b96-9f3d-732cf1c60d6e___RS_Erly.B 7564.JPG,Tomato___Early_blight,0adbd1067a48f9c4271134efe54ee45bd9a83a182b9b07d58370e41f37ea085a,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/a6abb0cb-af59-4136-a928-f08d5313ae36___RS_Erly.B 7561.JPG,Tomato___Early_blight,ecf624c886035b915fa47658642bdc21ccb6358f1714200b87a01506d3d53f85,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/7763d482-8290-46f4-83aa-edb87ae15297___RS_Erly.B 7766.JPG,Tomato___Early_blight,3b04c07afb5995fd2beecdf288730568e3b08196fa007aab41552bd2c90c48aa,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/1b4a2ad5-057d-4fac-9188-648edbe49751___RS_Erly.B 7767.JPG,Tomato___Early_blight,a170f71c541fca7071f81fa7543586bd6fc02c4194779db0b472787c86e852cc,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/81c427f2-5e52-43e2-a000-0a2a973e18f6___RS_Erly.B 7769.JPG,Tomato___Early_blight,95ce7f4a43eb8d033cba58a30f0b10deea3450f845c46fba020eda70f62094e0,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/4c524fa6-db92-41e1-8d32-84732f78343f___RS_Erly.B 7768.JPG,Tomato___Early_blight,550fcfd22b5a9c60f27908fcc07fd57a3318e4e7896f07c7012c23701f5a89dc,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/8f92a1b1-c99e-48b4-8cd2-d0bd09bc6a6b___RS_Erly.B 9479.JPG,Tomato___Early_blight,16b3122113dce247dd635dd0804433e3971171300d82be874a4d78e2208b7275,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/b6bdfe3b-7cb9-48e1-86b2-4ccaf3770af1___RS_Erly.B 9477.JPG,Tomato___Early_blight,79c7210157117c6f35773a7a9b2c35f4dff17f639ab78b32c08ec5c0eed807d5,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/29f6e3c2-0bf9-42fe-9a39-aef42acd5191___RS_Erly.B 9480.JPG,Tomato___Early_blight,df033b4eca97157d71db81e34fb6c6723d4fbd3023dfeb2388cb1e1f2d2d3df9,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/64e682a8-ff23-4b50-a656-72b090f5b43a___RS_Erly.B 9478.JPG,Tomato___Early_blight,60752097d43a669197d631795cff9fe86519b3d8daf380e4f814e608d271a4a3,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/6043e8e3-0ab2-4b30-b125-e2a26123b487___RS_Erly.B 8307.JPG,Tomato___Early_blight,44c885467dd7e1f87db0ec9ba7c2b617233e7f17c3af7a22fd409620cac92083,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/0d5f65a3-b32f-4565-b63a-c6da73c1322b___RS_Erly.B 8310.JPG,Tomato___Early_blight,8de6df0c520e50bb4986910a7bf06cab0aac321c6991ee716abda7cd0c2ddbaa,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/752de1b6-d4be-4741-9812-3681c6bd4b40___RS_Erly.B 8308.JPG,Tomato___Early_blight,3b7baf2249515d91f9680d81a13d19f6afda0c53431fdaaaa04493aaebc80486,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/56f361f0-4a14-4fc1-acc4-798e6614f8fb___RS_Erly.B 8313.JPG,Tomato___Early_blight,a397263c3d7f31257fce63b6f1acfa3d1852ac86062e6d36e3822bff8898bb99,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/7828bbde-4f60-441e-be89-6cedd12f1c1c___RS_Erly.B 7830.JPG,Tomato___Early_blight,8da6915360d0aff0036de31079d100d2a3cd083ab30b248b19abcf451886b8df,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/62b8d81a-906b-4885-8b2d-e317d7bdd705___RS_Erly.B 7832.JPG,Tomato___Early_blight,fd76886c87541eed66a434fef310a1e218e353f2933bfa420e95cb7f6a2ad282,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/0208ed52-1b28-4c9c-88e3-4667581e1109___RS_Erly.B 7829.JPG,Tomato___Early_blight,dac3102137b279c6a777c5d12637747c38ac4e787db5b28b59bea9cec1c92a52,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/be847eed-94b5-4f0e-9b34-68cc842565a2___RS_Erly.B 7831.JPG,Tomato___Early_blight,b77d818732542a1fb5751655abfda54837e79854e63eb1a903ed358b27469f1c,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/3a634ad7-1119-4ea1-9268-bedc8308fdc8___RS_Erly.B 7841.JPG,Tomato___Early_blight,fa339b98abb2195509f44931377a4071bd61b2f310ccf5a58b84eb4673609a02,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/fb956247-8c0b-486a-b491-4d49e77e598e___RS_Erly.B 7842.JPG,Tomato___Early_blight,29bf8c0182de371d90a3eaf079cf3c4dc58e4f392aba447c8172e53bcfb956e0,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/e592659e-566b-454b-95ba-851f3a53197c___RS_Erly.B 7843.JPG,Tomato___Early_blight,f3485457ceb108f5bbd82c97e802c6ce958a3eceab37e26dbdd6964fd4a757f0,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/00e7c4b2-3005-4558-9cfa-235e356cb7a8___RS_Erly.B 7844.JPG,Tomato___Early_blight,de01c3817dcbf1321a99d2dffea48698b9c776bccaef6ff8f23efad001da8aec,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/28d03063-a772-4136-80fd-3bbff0fffa41___RS_Erly.B 7370.JPG,Tomato___Early_blight,32351f6f61c5ae88a6a9ce3873c0dbdf9c964b338750a5f74585d60ddd1547bb,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/4d8cce21-a64f-4953-8c56-218f1611ed29___RS_Erly.B 7372.JPG,Tomato___Early_blight,8d3f66a19e42bf9c2545013ae1b88fc4b6d69f0f2f40572a81fc0da7228bbe89,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/784f629e-77a3-4d3b-b83c-9ef67b646234___RS_Erly.B 7371.JPG,Tomato___Early_blight,544bea121947108c5dc73f4b9b688dda556fd904d98fff088f1882a722a0baaa,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/3daf2ed3-e39b-4b4d-a691-a7722ef8ed32___RS_Erly.B 7373.JPG,Tomato___Early_blight,d00e986577766498dd160b1e3ee1d4484bdf498422a64b9c2c59c29700462d36,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/6376d980-2b10-4990-a58d-ca0e7dfc6af3___RS_Erly.B 8215.JPG,Tomato___Early_blight,ff78f52dc876f745adbd3b01fa058f568f8fc65102561c703dd0f28fb38ee43f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/b037f266-a24e-4f2c-9115-cf2eadd17293___RS_Erly.B 8214.JPG,Tomato___Early_blight,539e25516425379975346044d1fed2d8d399c042ec5bbb9a6577b6654be03914,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/77bd1b85-eaed-41f8-97b0-d6e91b6f953d___RS_Erly.B 8212.JPG,Tomato___Early_blight,0c9c4d1b2a689aa29159b4c64090b7ffdde7ffcf7df48ceba15a89ac0ced1d85,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/16c7ab4c-6940-41e9-854f-d1a9a99325ce___RS_Erly.B 8216.JPG,Tomato___Early_blight,7f161352f24d18ec477035750cb8fd7f127dd1621c0564fee2cc643b3ea93a87,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/d7f1e802-0b8e-4cba-88b4-e61328322cac___RS_Erly.B 8222.JPG,Tomato___Early_blight,8329dc9d8c06426197277b2bd2d2005dd58f35a1301b373b0ba6096b8b9883c7,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly.B 8220.JPG,Tomato___Early_blight,5cbaba79a6b99f72c51ac1828fbd341b1f91e84e632441ff033c4f96f067702f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/a1e875bd-5c06-4031-b0c0-9413d754df0e___RS_Erly.B 8221.JPG,Tomato___Early_blight,80221f9c6d85f5e704a71151a4b015ade130d40123978848d625162dd9287a84,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/f64da90c-b9ca-4453-896f-4cd9e358c24a___RS_Erly.B 8223.JPG,Tomato___Early_blight,364509ed3e38027d24bcda14d884852e9a63ca813e4eac9cc1f406956b5b8036,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/32f37240-9abc-4a4d-8c62-37ee3e89d0b6___RS_Erly.B 6424.JPG,Tomato___Early_blight,cd44b6085cd51992369168838ba5a9189a9536fbf78f137f86fe910f34fe1c83,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/66eef337-720e-4166-a1d0-a9d3ce7f96f3___RS_Erly.B 6422.JPG,Tomato___Early_blight,0455c0910e3d37ced3e932c636a81e7701153e0f9449d888234e52cec972789d,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/25430871-a740-4dd8-a836-bf2d52eb233b___RS_Erly.B 6420.JPG,Tomato___Early_blight,dabdf50438170b227b85bf5a8101df5119b2ea45b4d9920c97698216cb6c4458,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/e6645f63-afc8-416a-a4cb-0f5c719476ae___RS_Erly.B 6419.JPG,Tomato___Early_blight,84ff8fcfcbb005f2d339fd63eaa11a19a103a3da221a86c5d956fa70e0648075,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/e701c578-1fa3-4ed3-9874-5f90c6d2eb3c___RS_Erly.B 9583.JPG,Tomato___Early_blight,0672f5eb5411c91ded4ba5c7890d6ec57adc87db9cfa03e445c4c55c32d266e3,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/1bb0101c-d0a4-41a5-85b9-6e8634d01a36___RS_Erly.B 9585.JPG,Tomato___Early_blight,f44b6342cac8316b34a4fd23209d0100b9a19e803b3c94b8d09595a5f0d4f0bf,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/2792287f-aa8e-4c03-aabe-479e75cdc0f8___RS_Erly.B 9584.JPG,Tomato___Early_blight,b959b6a1492dca11ddda563bb832dfca40910eb371de339b87bc34350a4484be,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/ff83852f-65e0-4981-8c66-6b86d34b32c2___RS_Erly.B 9582.JPG,Tomato___Early_blight,db2317bf1b0205b5bc9346f022980fcaaae3b46f2351013d3840abe68a29dbc4,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/ac57ab70-6d8c-4065-8bab-3a88b5239aea___RS_Erly.B 7408.JPG,Tomato___Early_blight,5255e108c3f0e554a44c07ab255de5cc564ae62ffb7da859384fc9a33d7846f5,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/eb807a4d-9d14-49a0-af1f-1e26b093edff___RS_Erly.B 7409.JPG,Tomato___Early_blight,3a05451369ffd9e2303b877c81359830ffa02c7d933e04686fbc7a5c0b995a6e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/342d78c9-af97-4325-ad0f-0f12e0a206c2___RS_Erly.B 7406.JPG,Tomato___Early_blight,d76c731f0115131bf3e0a46cf02ef0036e2a353ac8e8a32a3ffcb809197a0d08,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/e81dfd96-227c-41a7-8cf8-dbc14f2e4b33___RS_Erly.B 7407.JPG,Tomato___Early_blight,129920e89ef856fdeff5f2a8dabd149d3a7a828afc817c8b09e735d0a09ead8e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/1f4c9f8a-5672-4e47-84dd-55f85f953174___RS_Erly.B 7582.JPG,Tomato___Early_blight,63dd78359adfc63e46806dd2d934207086c96284574e5770bd266d6212b3e3ad,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/5bbfc062-042e-4929-98ba-fd034a03092d___RS_Erly.B 7581.JPG,Tomato___Early_blight,6ef3ecd0667bda4219d36d63660a421118718b972323946a52469d7b3dd5d764,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/493f53cc-b8d5-4c71-9446-30f0365f1e4b___RS_Erly.B 7583.JPG,Tomato___Early_blight,c369f44d8d5bd05491b34ad24fba988b98a6f08880d8e5c45c781608bb9f6dcb,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/db228bdf-309f-4dd5-a3c7-d77af0acadb8___RS_Erly.B 7584.JPG,Tomato___Early_blight,de0c6eca5ee01264f7b3cc3ae4e0359b5592aa00ad646662996634e0fea522bb,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/62ce29f9-81ea-4616-8562-22a5830b3286___RS_Erly.B 7436.JPG,Tomato___Early_blight,76fda7e4c18222a7d89ea53c474eb46f21ab0658d300cf7075f482378b428922,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/0114f7b3-7f56-4bef-aa47-7a82da142d4b___RS_Erly.B 7437.JPG,Tomato___Early_blight,d0bcbf9dd2c47ace0d6c88809694dbd332a25b73e948f1bf8a031659d3e3c490,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/6b52f204-547d-47aa-926c-b9508a5e6cbc___RS_Erly.B 7434.JPG,Tomato___Early_blight,d6970273446094a2d7ad2401abd3d2522f201b71e7389b76359ebba17a469845,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/ecafc299-bc29-4b5a-9a9b-537362b81ed2___RS_Erly.B 7435.JPG,Tomato___Early_blight,42217d3ef70c38fc6a0587077720500bf2475a557e5d45dc8817422ade6f0803,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/7fe26a53-b4d8-4069-bb0a-1c6d19cbc4e1___RS_Erly.B 7810.JPG,Tomato___Early_blight,ccb45623ca88a45a786bcb52b1ec17ea1c0833e452f9a5ef550292ac8b94effd,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/9d16bfcd-955e-4a5c-90ea-c7cce8dd9135___RS_Erly.B 7811.JPG,Tomato___Early_blight,8734963a42b86ef0c89b1c71acdd0081cb8c148965491350ec98efc3db665450,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/fdc50285-836e-4707-a17d-388b8179c87c___RS_Erly.B 7812.JPG,Tomato___Early_blight,1b7ccb8ba8857f41d9a9e44e3b3f6801e47e677e3fb0ba813298d7d9e1f723b5,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/5f96c793-8015-458b-b3fe-7e718b673b1b___RS_Erly.B 7813.JPG,Tomato___Early_blight,42c21beae17599708a056df2c05d79f74447e45e3dbebae4e25061a3df007329,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/0982d864-182e-4d36-959a-dcc67d85d9e6___RS_Erly.B 9481.JPG,Tomato___Early_blight,c2e489ab5dbeb63096e293a50ed05b3ed8111f8cddf456abba85de90cd43ae0e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/5adb20df-006b-4a5d-a1c4-c8284eee9e20___RS_Erly.B 9484.JPG,Tomato___Early_blight,327b2a3234d8d62a2c7cde5a71f94569116543bc95853bd9577d96aa4db09d23,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/eefcdf5d-5207-47ca-916d-0479f010bae8___RS_Erly.B 9482.JPG,Tomato___Early_blight,33d9034137b95d9c47910df77d7ae91769fc113a1754dc89955f8085c2218240,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/34044338-c693-4604-8764-35eaece11e56___RS_Erly.B 9483.JPG,Tomato___Early_blight,d1f3a3888ec1701d0e6f910543b014985b6a60c311fcb8d8e15887fb2bf67a84,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/de96e7a2-6de3-4699-9680-9eb4d4e215c8___RS_Erly.B 9445.JPG,Tomato___Early_blight,2d3491589bc28d9ba583069f67d4b6f28ec2301f10f8ab873ad41e513c49ae17,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/906f1ca6-2923-40c2-a924-5486fc3d7ba0___RS_Erly.B 9444.JPG,Tomato___Early_blight,097a1ebfc5cb822c67412cc0dfec0e2c7a1c73c402f7e54b67fcced9b42b0c76,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/a2b13360-65ce-4302-8bec-50bdc1b9789d___RS_Erly.B 9446.JPG,Tomato___Early_blight,2f78788a6b4f815e2747e76d514a6f03a5c1296245f0eb58076c0c38127c843e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/e3e8305e-a7f1-4ac2-9ed0-7a09660b2fa3___RS_Erly.B 9447.JPG,Tomato___Early_blight,b2f52ef5ab25d2668f32799d4f845e37e646b4fa10a25bcdf38ad70cdc50b07d,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/7b2a8123-3905-48d9-be99-b5e749b5ba45___RS_Erly.B 6472.JPG,Tomato___Early_blight,3b6e832bfcc9b179f3fd6325352a38ca200e03327a63d1aace466f6dd4d3fbb0,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/6f8046e5-2fc8-4243-a887-b4e99d16397d___RS_Erly.B 6471.JPG,Tomato___Early_blight,fafba9238b9839139fa22dd3c216a99217daad06f36bbeee78d659299ddfdade,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/7b377a4c-886c-46c5-8a57-a636cc47c9a8___RS_Erly.B 6475.JPG,Tomato___Early_blight,f6a5124e54c5c10d0c674d99af299bcd3682abe290992c2977b2a42712432220,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/5ac465b8-86c9-469a-a656-add4ab1f14e4___RS_Erly.B 6473.JPG,Tomato___Early_blight,3ebfa28c809d432c88b4fc2d0baf0c8c918082356b72037a31b8ad808cc6b98a,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/99baac4a-7079-4c68-b2bf-c9cf123ddffc___RS_Erly.B 7619.JPG,Tomato___Early_blight,9f397f289038b7f3dad96366cb26062a03eab5deb6064d8e9c107225902550e8,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/c27f6ed4-7ae2-4187-8e96-edafd886f123___RS_Erly.B 7618.JPG,Tomato___Early_blight,2e03cdbee348b7ef8ca5ee9c3f9ee5eeb885069af5fbd860c43147889a73fcb0,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/24379205-969e-4cd0-9232-176c83364d60___RS_Erly.B 7617.JPG,Tomato___Early_blight,c2d08c857cf6e6f0fb5d4cd0e527bdf1f1342579b1696c6f0e8196503b7d0357,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/96418ba8-a05f-4dea-9f8c-d4310ee564be___RS_Erly.B 7620.JPG,Tomato___Early_blight,27aeac02fdc1cabe6b34895c542445e2cbe5f404a7a16d1f7e91b2a1a283e783,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/5d5d73a4-b480-4479-a5a5-8d6ba6909eac___RS_Erly.B 9409.JPG,Tomato___Early_blight,356b7ed365d9464036c946b5cd7314ab64f6ddf63271409e4e45aa7497ea657a,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/38c6a01b-91c0-431b-8f58-05fa43cf94b7___RS_Erly.B 9408.JPG,Tomato___Early_blight,27afd485a34811f7a3ef46d6c59867369357eaed9d76b3e9ad120afca94d8c47,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/beeaf08d-f961-4bd9-8612-a162500a83f6___RS_Erly.B 9407.JPG,Tomato___Early_blight,fe9bbee49394abdafed0df30a8839354911d71fbbea70d86bff8028d2892d1f2,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/4f4ef45f-80b4-4fde-b052-f932d2b5a9f3___RS_Erly.B 9410.JPG,Tomato___Early_blight,de9a39230ab5950fd0202ee5a793b8c65690a61fef96c9c5acf832f3f693cc3e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/1ba88993-c3f8-462d-bd1b-e10819b9c96f___RS_Erly.B 8396.JPG,Tomato___Early_blight,53f1011be89d61f426eda611de444386085101c99828ffe979df9b6391ebaa81,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/c2369b01-d04f-443c-b6ab-9e62e1480420___RS_Erly.B 8397.JPG,Tomato___Early_blight,27876ebd23093afb239d6e4d3dc7fe856e4a8dafe67d275f2c58e8e9768ef1bc,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/eaf0d111-089a-4808-a34c-dd40e3bb4db4___RS_Erly.B 8393.JPG,Tomato___Early_blight,59ceaacbddd120d3ffd486db1b190bd9f533f34e832f4638f47836aafc0a7437,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/4065f166-5f48-4277-9f51-7aa61dbd4b48___RS_Erly.B 8399.JPG,Tomato___Early_blight,bc895ae80ab02e3d355bd8c582e0e2f1b3d82c806da246d710baeb8f85ccc172,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/0ae44a6c-1213-4312-a11b-c7c5d4e585d0___RS_Erly.B 9442.JPG,Tomato___Early_blight,776ab122d17e54f2a662d8449f42bed2806e94e9c6a690c3c7a56ca6c4e20664,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/06d6d114-8d26-43eb-b79f-44218bbfa0d1___RS_Erly.B 9441.JPG,Tomato___Early_blight,7bb0b772319d7cdee0faca47135e272d8ef93c9ee2a5e3c0d2987c2b87c1f706,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/0f7a2408-9c26-4ff9-bee5-2bfcd91a11f7___RS_Erly.B 9440.JPG,Tomato___Early_blight,83811b79d005f3039153e0a398e698f41b70877881bf8b6a7c4d62a25841d09d,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/e4739018-9e7b-4251-917f-c8502e8b5e86___RS_Erly.B 9443.JPG,Tomato___Early_blight,2e4ab77633de3408ef0103d6589bb71960013848bd841b0ae77ca269ea31d811,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/a86f36c6-2089-4367-ba3e-5b7c8b3c0084___RS_Erly.B 7492.JPG,Tomato___Early_blight,57ba2f516097fd2b5b1f754459946370e434ddec9112e96eedb9b0b6e8fb553c,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/21d6c7aa-20d7-4434-9248-e21d073e165a___RS_Erly.B 7495.JPG,Tomato___Early_blight,52a80c3c52143d6756a2f883bcd4602d9d4a16d479d0c83b99885c7887a85aad,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/90915bb5-9440-43dd-85c1-5d30865054d5___RS_Erly.B 7493.JPG,Tomato___Early_blight,c45e6673a10ac81a51980c778d8757def099cc2faa76fa81eaf99ea78867e804,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/f899b748-cd86-460f-a202-a6946e04946e___RS_Erly.B 7494.JPG,Tomato___Early_blight,3463f81d78239c6d917075548cfef64e9a231d985f6efdb34687801606ef029c,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/5b71fe03-84fc-4866-9bf8-e557ce918c6e___RS_Erly.B 9580.JPG,Tomato___Early_blight,755d4955b1dd548d9bafb08394af1731e252dd414766f4531e9ef9dac691c22e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/90ede7d6-c45b-4a97-8e77-9e8f66206418___RS_Erly.B 9581.JPG,Tomato___Early_blight,d3bb95ab77dcfc359a8079262e8ae4f65b2f01008d60269b5dff951695d19cca,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/141bbdef-ba38-49ed-9d6f-fe8d9de38e6f___RS_Erly.B 9579.JPG,Tomato___Early_blight,3314ccdda74aff658d2d3dccaf8f2ab7346381dec5a937195f3b9588c116ee21,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/07409e2c-a730-4b11-b25e-31025bd63a91___RS_Erly.B 9578.JPG,Tomato___Early_blight,11751e71eb7dcbf0420787c0fda6624c3988a241358ff8432d44f0ece7f56e94,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/427229e9-359c-49c5-8dfd-b721a3802899___RS_Erly.B 7861.JPG,Tomato___Early_blight,8c1b70e38707958db00f14d83e9c7faafc12e0d5ac9e4a87c700d23c0d1ba644,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/30e6be40-743f-49c1-a736-e279d53ffdd7___RS_Erly.B 7862.JPG,Tomato___Early_blight,2084240c9d127296393dd5ede71e2b547a17293b12cf845ecb10448c067435a1,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/77c9e1e4-286a-4ae0-aa62-87f99781a6fa___RS_Erly.B 7864.JPG,Tomato___Early_blight,72a9129cfbad624577e9b8536c109aca17e8d08e52c9d77cd97f988e286da824,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/59fbd532-f75e-4c09-be68-3707d1323868___RS_Erly.B 7863.JPG,Tomato___Early_blight,c601a95841379eb418d7ff8416602ba50a0b7298991ad13583bc8249be40ebaf,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/5c81bfc2-d377-4fc8-9f51-ff26a997c20b___RS_Erly.B 6345.JPG,Tomato___Early_blight,fb86949041138f0ef125a9853aeee61b7c127ac75c2d0d4bdf05f891c0ca3dea,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Early_blight/4e8e92ba-46f4-4e49-850b-71019f6c8640___RS_Erly.B 6346.JPG,Tomato___Early_blight,3db5f860cf3cf06257540865b48c6bad8cf5099f29facb4d91a87ce4761a15f0,train,KNOWN
