image_path,class_name,sha256,leaf_group_id,leaf_number,mapping_status,mapping_method,mapping_source,physical_leaf_identity_verified,split,split_unit_id,split_unit_type
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\2ef68d83-8e54-49b9-9a2e-67382e843a31___GCREC_Bact.Sp 3190.JPG,Tomato___Bacterial_spot,28a14be4d5221dd04057bccabc1c515b305ee0fc8defd8d242717a3298206418,Tomato___Bacterial_spot::leaf::62.0,62.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::62.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\2f3e2c44-a83b-4f72-a831-ac42aec1020e___UF.GRC_BS_Lab Leaf 0211.JPG,Tomato___Bacterial_spot,65bc18ffa2b5e2faab40ddff5809f4be1e9a85db42f8168118ce096910c3c285,Tomato___Bacterial_spot::leaf::440.0,440.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::440.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\2f8a0ddd-dbc7-4c67-a993-2e6e7c79094e___GCREC_Bact.Sp 5966.JPG,Tomato___Bacterial_spot,c25368d40b34563913c953c82f1b233074645d69a67b8fdcaf99de34200594c4,Tomato___Bacterial_spot::leaf::333.0,333.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::333.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\2f9b712f-708a-4e10-b63e-5c1c2208081d___GCREC_Bact.Sp 2966.JPG,Tomato___Bacterial_spot,168e566c9edf96e37cbcbfc2badce81caa00bc4cdf1033b386ea240d0b7d4945,Tomato___Bacterial_spot::leaf::6.0,6.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::6.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\2fa031cf-7326-46a8-a565-2ce27d003e2d___GCREC_Bact.Sp 5884.JPG,Tomato___Bacterial_spot,05d0a2f055096c88e400b51b2d7f79ab326a2fa31fb8ff49b7cb43eaee297df5,Tomato___Bacterial_spot::leaf::314.0,314.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::314.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\2fa6fe6b-a7dc-471e-a878-b8d8e0121126___GCREC_Bact.Sp 3159.JPG,Tomato___Bacterial_spot,441f8dc7c405fb374dd0419212ffac5cc4fdf8231aa4fc055141eca57c243834,Tomato___Bacterial_spot::leaf::54.0,54.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::54.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\2fd17140-f483-4f98-9d08-fc9e57b355e1___GCREC_Bact.Sp 6269.JPG,Tomato___Bacterial_spot,942f68032a4faf64fe8491b6b24f88ffee6ff27396bb3fc62dfecd4fc364d3a0,Tomato___Bacterial_spot::leaf::409.0,409.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::409.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\305e943b-26f0-470a-83e1-3c2c05bac687___GCREC_Bact.Sp 5887.JPG,Tomato___Bacterial_spot,c4a09a06f233a46fbb591403087b6d8c8424a080859ba58d07e4ecd9fc0e6ebc,Tomato___Bacterial_spot::leaf::314.0,314.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::314.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\3381632e-1e9b-4141-b6a2-b42c8fd06c87___GCREC_Bact.Sp 6009.JPG,Tomato___Bacterial_spot,98bc54e040a16529540580421f9e52ef17ce6e42fd32be081284f5b03568e53c,Tomato___Bacterial_spot::leaf::344.0,344.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::344.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\349f68f1-a57d-43bf-9422-3f6e905a9539___UF.GRC_BS_Lab Leaf 8692.JPG,Tomato___Bacterial_spot,0e276d789e493576e595944607cf2fa5e10c33ef32d48a91e9ec8b39fb3cf33d,Tomato___Bacterial_spot::leaf::500.0,500.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::500.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\35411663-291f-4dbd-a89f-7d9c8eb01d56___GCREC_Bact.Sp 3158.JPG,Tomato___Bacterial_spot,d648e1713d5f67e975a5e3067a59eaf2d6855c51fbc7ad07e0058d5772429c7e,Tomato___Bacterial_spot::leaf::54.0,54.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::54.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\35eba8e4-d6ea-437a-8945-91cbca22cd8b___UF.GRC_BS_Lab Leaf 0398.JPG,Tomato___Bacterial_spot,137dc1633b89178b94d7e8a48c6f05930d062072f19d6ca90c8b47566f079d63,Tomato___Bacterial_spot::leaf::460.0,460.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::460.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\372d40b5-aac9-43d3-b9e7-08d52467622c___GCREC_Bact.Sp 6215.JPG,Tomato___Bacterial_spot,5ea00f90294f069a3e9a935028f7824392654fae4fdba9eba4500148d0aa7a1e,Tomato___Bacterial_spot::leaf::395.0,395.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::395.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\3813824a-787e-437a-bdd2-2bd99f57edb6___GCREC_Bact.Sp 3416.JPG,Tomato___Bacterial_spot,68b1a06a5d0dfbfc66833e4b93d6cb243259c676625de24b341a6674a84547d8,Tomato___Bacterial_spot::leaf::118.0,118.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::118.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\3a08d08d-9820-492b-a99f-eb19147724b7___GCREC_Bact.Sp 3288.JPG,Tomato___Bacterial_spot,2c43da8b043c081c2799f961489f9402acb19bd10fb13036d69a4b3e1f8a1255,Tomato___Bacterial_spot::leaf::86.0,86.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::86.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\3aa670b8-1a95-41cb-8b98-bf498970f33e___UF.GRC_BS_Lab Leaf 8771.JPG,Tomato___Bacterial_spot,77101bf3f7382e853ae647a038c790a8934f85540c476340c621c03df926f9f7,Tomato___Bacterial_spot::leaf::504.0,504.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::504.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\3e4ca861-5f1d-43c1-9b31-225455da4533___GCREC_Bact.Sp 3098.JPG,Tomato___Bacterial_spot,3b9c618be65a94eb54aaf64b9bd314f18697c64b90c9f3f223754cc307020b6c,Tomato___Bacterial_spot::leaf::39.0,39.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::39.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\3eb58ecd-dff2-47e6-a7a9-81fc4b75ada0___GCREC_Bact.Sp 5563.JPG,Tomato___Bacterial_spot,e7a0b0a03fc2a8e5d6c2272817301b45d9dffb1910af52dbe8de8e83899899f3,Tomato___Bacterial_spot::leaf::234.0,234.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::234.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\3f03db8d-6db0-45c0-ab1f-ca69db013041___GCREC_Bact.Sp 5729.JPG,Tomato___Bacterial_spot,5270925ebb40d6b3075c6aa4a8b9b20275b5ef1950c9aee572e60e3d067b7aa9,Tomato___Bacterial_spot::leaf::275.0,275.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::275.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\3f34a2bd-b608-43dc-8608-2827ab8d5c6a___GCREC_Bact.Sp 6372.JPG,Tomato___Bacterial_spot,a300385a26cd75d685d99cff1f40278ade1db98d10c8fd422692f3c2c5b93d67,Tomato___Bacterial_spot::leaf::433.0,433.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::433.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\40c4a7ad-c8f9-4a58-986c-7de59a3189a8___GCREC_Bact.Sp 3415.JPG,Tomato___Bacterial_spot,448403f0b4007b627490acbfb1c70622600acb50768044b472381756982ce0df,Tomato___Bacterial_spot::leaf::118.0,118.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::118.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\4184d645-f365-4e8b-a6f9-f5f80d5198a2___GCREC_Bact.Sp 5963.JPG,Tomato___Bacterial_spot,55737b174bf73b2884f5633911c43dcd64ba350b244f1717d2598f43847a7eed,Tomato___Bacterial_spot::leaf::333.0,333.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::333.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\4192f50c-fc75-4581-aac4-30470889bfcf___GCREC_Bact.Sp 3438.JPG,Tomato___Bacterial_spot,2d0a4d7e28a157f0cfa403649d9b1337998ca4a90fc3b8f7a521441648b883b2,Tomato___Bacterial_spot::leaf::124.0,124.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::124.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\4436edf6-8c6d-4cc5-b973-1f0afd218e86___GCREC_Bact.Sp 6271.JPG,Tomato___Bacterial_spot,5468e6330f151a210fc2db2418154ee463b25481f68389f19099b058181dc7e0,Tomato___Bacterial_spot::leaf::409.0,409.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::409.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\4520a2cd-8c13-443a-a83e-8310fa9cb0d8___GCREC_Bact.Sp 6225.JPG,Tomato___Bacterial_spot,8919b7a75827a8fcb4d3a2746a99c731f3ec3f1c8df3087c3818ca61df02f524,Tomato___Bacterial_spot::leaf::398.0,398.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::398.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\45fdc702-5ea8-43a9-acad-2bd8d3fe5c55___GCREC_Bact.Sp 3636.JPG,Tomato___Bacterial_spot,427cb1ae80a145a5391d53fecd20cbab43c45d08b7b53084a1857303ec20a0fd,Tomato___Bacterial_spot::leaf::173.0,173.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::173.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\46638af1-9027-42c5-a5c0-03d6b684f975___UF.GRC_BS_Lab Leaf 0217.JPG,Tomato___Bacterial_spot,c4741b1f3aea0380a1ae8b64be12df3ee5b0e4e100f0f692cb61a42f3b7e991c,Tomato___Bacterial_spot::leaf::440.0,440.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::440.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\47ad1c56-26d9-46b8-a7b0-473a56024129___GCREC_Bact.Sp 3856.JPG,Tomato___Bacterial_spot,2a3cc0d1b636c6a90589c1ea8b5e7038e643acea63ab419b8218babf4b3080c4,Tomato___Bacterial_spot::leaf::227.0,227.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::227.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\486af1e3-91b4-4d0c-ba01-4992f9ddddce___GCREC_Bact.Sp 5745.JPG,Tomato___Bacterial_spot,9c630f6e56876ac725bdee37031e3104edf9ab53e09925a9fa3b4daade5c109a,Tomato___Bacterial_spot::leaf::279.0,279.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::279.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\4d02e3e4-c583-402a-adc0-b258c8a3384f___UF.GRC_BS_Lab Leaf 0287.JPG,Tomato___Bacterial_spot,2f906b0dcc7f42163d32fb3db23bfeaea6ca8668d80c4b25fa4209843277a763,Tomato___Bacterial_spot::leaf::449.0,449.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::449.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\4f06a857-13bc-44c1-87fb-c3ccdaeeaacb___GCREC_Bact.Sp 5965.JPG,Tomato___Bacterial_spot,dcdcc399cfdde8facc9aecba922340d54cdb6ee046a652bd0ec4039fba817565,Tomato___Bacterial_spot::leaf::333.0,333.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::333.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\50396b93-07af-41f8-bd0c-9d5068e1699e___GCREC_Bact.Sp 5662.JPG,Tomato___Bacterial_spot,78388919e5fda884e1dfc87d53570a6cd0318c963536064929ae059a5a15b27c,Tomato___Bacterial_spot::leaf::258.0,258.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::258.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\509c3853-b405-440f-bda3-59f1d7d238be___GCREC_Bact.Sp 3250.JPG,Tomato___Bacterial_spot,e0a3a12ae7d66317124213d1d0276050aeab1a96d1b32b70676319c5212ad7a1,Tomato___Bacterial_spot::leaf::77.0,77.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::77.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\526959cc-f05a-46fb-8625-ed60fdac30cd___GCREC_Bact.Sp 3032.JPG,Tomato___Bacterial_spot,c1b2363710ac659e1ae784b98b277336089754358f75af30319809dc2b6573bf,Tomato___Bacterial_spot::leaf::22.0,22.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::22.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\52ca9334-9911-476d-a130-f44e033aeda1___UF.GRC_BS_Lab Leaf 0244.JPG,Tomato___Bacterial_spot,6981fce84fce3ebc97682e0f635861541e849f83cd964cb3d27d53a39281daa4,Tomato___Bacterial_spot::leaf::444.0,444.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::444.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\53be4d43-f23b-46c5-9904-efe2dbb1e647___GCREC_Bact.Sp 3703.JPG,Tomato___Bacterial_spot,cd8b85cebeebb224efbeb3db6b924ef8b944a283842a7566e7a5ff7d490f4403,Tomato___Bacterial_spot::leaf::189.0,189.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::189.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\5890bd0c-b364-4ed1-8839-edf671d569ec___GCREC_Bact.Sp 5727.JPG,Tomato___Bacterial_spot,4e15eb299bf380e088922ab4b587bc202d2b79c3df0208583aec29ad65791b5d,Tomato___Bacterial_spot::leaf::275.0,275.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::275.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\5aeedf79-4095-41e5-b743-ae2afb328940___GCREC_Bact.Sp 6078.JPG,Tomato___Bacterial_spot,b4048487ff5bef8f6c42d4ce95a7c574fd7f2e95aa3929d9c6fedee36d7814d6,Tomato___Bacterial_spot::leaf::361.0,361.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::361.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\5bba3a68-37a6-4378-b3d6-e10cb9ede01e___GCREC_Bact.Sp 6226.JPG,Tomato___Bacterial_spot,ed1be207d54c40bf37ddf539ae565e17ea33623b1f219f0c9c47593b3895053f,Tomato___Bacterial_spot::leaf::398.0,398.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::398.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\5cc48c5c-f74c-4e20-820f-e03f8bff3e3e___GCREC_Bact.Sp 6008.JPG,Tomato___Bacterial_spot,357e65b55ab98fdec01ae497ff2e8c836705538ee858290e3eeea00d8c0c6c64,Tomato___Bacterial_spot::leaf::344.0,344.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::344.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\5ce7093e-2e9d-4dd9-9401-7499c26ddaf1___GCREC_Bact.Sp 5566.JPG,Tomato___Bacterial_spot,60f987dcb199b9eb6617297aeda78680c5555b3bed088273057e90f0429a8087,Tomato___Bacterial_spot::leaf::234.0,234.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::234.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\5d75ed9b-3a40-4e40-ad3c-b2fc58f9d9a3___GCREC_Bact.Sp 6239.JPG,Tomato___Bacterial_spot,78d714a495ee0297ae08f1584c3dd511a55f0a7153bc12201c641af3e15751b1,Tomato___Bacterial_spot::leaf::401.0,401.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::401.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\5e258cf7-39d9-4f9e-9727-61401a3cb841___GCREC_Bact.Sp 5612.JPG,Tomato___Bacterial_spot,737bc858be5c32fbd09c63252bcdf87554e1f24329ad7164004aca6a7cb01475,Tomato___Bacterial_spot::leaf::246.0,246.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::246.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\602448f7-1b22-4675-a26a-3024bf147348___GCREC_Bact.Sp 6155.JPG,Tomato___Bacterial_spot,5ebd6f5acb2324215f94604de10fbe840607d017ef1e04a29c06281ff084c793,Tomato___Bacterial_spot::leaf::381.0,381.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::381.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\605dda2d-be55-45cc-b247-76903d159255___UF.GRC_BS_Lab Leaf 8749.JPG,Tomato___Bacterial_spot,7189a7965249b8f0050fa930eb737cad749e723bd87fd57d5a74fe2ed38d030a,Tomato___Bacterial_spot::leaf::503.0,503.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::503.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\606ad875-f0db-4725-8b4d-d046b6a1405f___GCREC_Bact.Sp 6228.JPG,Tomato___Bacterial_spot,3e78370c69ce5bf48be3d0b612b238112bf4cca3534fdc2869d3f7b4f291c319,Tomato___Bacterial_spot::leaf::398.0,398.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::398.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\6131cc64-b00a-4610-a1e1-a97e8db9a352___GCREC_Bact.Sp 6053.JPG,Tomato___Bacterial_spot,e4dec7bfb37642eb82690cf39d4653f99873767358bd6a6c506aee5e8278f90d,Tomato___Bacterial_spot::leaf::355.0,355.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::355.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\613d2aaf-3f77-498f-abf2-8519cc595bbe___GCREC_Bact.Sp 5925.JPG,Tomato___Bacterial_spot,cfc53c68cd241f83df679f5d94941cc4a1bdc431a0367dda16570b0dce744f5d,Tomato___Bacterial_spot::leaf::324.0,324.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::324.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\61aff020-4e3f-4ef4-85b4-99489d8b2cb2___GCREC_Bact.Sp 3613.JPG,Tomato___Bacterial_spot,6d07b6e86179111233d7f2c32123e55ac9a504154ab9bb6bf3b3e0217aae54ae,Tomato___Bacterial_spot::leaf::167.0,167.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::167.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\62d0ccb6-69ee-4a28-989f-134785b48a6a___GCREC_Bact.Sp 6287.JPG,Tomato___Bacterial_spot,2a117abfb7b4002f0ce31d7cd71f5310b74b0fa9f50daebbbffd88ea6a702224,Tomato___Bacterial_spot::leaf::413.0,413.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::413.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\64110a6c-c670-435f-8264-3cd5d45250cb___GCREC_Bact.Sp 6289.JPG,Tomato___Bacterial_spot,49fb8456aa346fadf9ed4df37c7be862a220c7604210bbaf62479de53c4c9aae,Tomato___Bacterial_spot::leaf::413.0,413.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::413.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\6489c93d-c44e-4c54-a4fc-2af319d1cba1___GCREC_Bact.Sp 6142.JPG,Tomato___Bacterial_spot,693bf84303fc7ff28b277e5bc7a734544c4174c2a3330bae66654f3d64e4f9c4,Tomato___Bacterial_spot::leaf::377.0,377.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::377.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\655639ad-cd0d-457a-b53a-8e25886e4f55___GCREC_Bact.Sp 3099.JPG,Tomato___Bacterial_spot,f5c25ed20f038013bc223b4e1e8e159b9484b1dffd4c23b02969a3d3df9a83d0,Tomato___Bacterial_spot::leaf::39.0,39.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::39.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Bacterial_spot\66f3960e-72ea-401f-9f74-1cbf6d2d1419___UF.GRC_BS_Lab Leaf 8978.JPG,Tomato___Bacterial_spot,9fc63f3cff52727a49ef8b016b1d882f46b3aad6038db60108dd31f247554c88,Tomato___Bacterial_spot::leaf::514.0,514.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_Bacterial Spot Bacteria.csv,false,test,Tomato___Bacterial_spot::leaf::514.0,METADATA_LEAF_GROUP
